sn name,index,hemisphere,ra,dec,sn_z,host_ra,host_dec,program,priority
ZTF18abzsflf,1.0,south,353.73232,22.02585,0.095,353.731887598,22.0263137149,RCF,5.0
ZTF18abzsflf,2.0,south,353.73232,22.02585,0.095,353.736843232,22.0158701143,RCF,5.0
ZTF18abzsimu,1.0,south,12.823378714285711,-14.797488728571427,-9999.0,12.8233730248,-14.7975122791,SNe_Ia,3.0
ZTF18abzsswn,1.0,north,117.93918431538462,64.81769997692308,-9999.0,117.939254937,64.8176795644,SNe_Ia,3.0
ZTF18abzsswn,2.0,north,117.93918431538462,64.81769997692308,-9999.0,117.942824703,64.8146436119,SNe_Ia,3.0
ZTF18abzsswn,3.0,north,117.93918431538462,64.81769997692308,-9999.0,117.93337601,64.8154822795,SNe_Ia,3.0
ZTF18abzvrih,1.0,north,281.16859902000004,39.97516173666665,-9999.0,281.182564431,39.9765655383,SNe_Ia,4.0
ZTF18abzvrih,2.0,north,281.16859902000004,39.97516173666665,-9999.0,281.181814279,39.9771506406,SNe_Ia,4.0
ZTF18abzvrih,3.0,north,281.16859902000004,39.97516173666665,-9999.0,281.166574469,39.978237711,SNe_Ia,4.0
ZTF18abzvxsy,1.0,north,240.68514,33.06223,0.0615,240.686701728,33.0632694242,RCF,3.0
ZTF18abzwdsj,1.0,south,343.16249,10.618210000000001,0.077,343.161989367,10.6174330499,RCF,5.0
ZTF18abzwgau,1.0,south,333.9262342374999,-0.6027038625000001,-9999.0,333.926228569,-0.602681040754,SNe_Ia,3.0
ZTF18abzwgau,2.0,south,333.9262342374999,-0.6027038625000001,-9999.0,333.924353698,-0.601049857672,SNe_Ia,3.0
ZTF18abzybhj,1.0,south,26.15995,-2.15635,-9999.0,26.1594665094,-2.15645658864,RCF,3.0
ZTF18abzybhj,2.0,south,26.15995,-2.15635,-9999.0,26.1600140493,-2.15504399924,RCF,3.0
ZTF18abzylls,1.0,south,339.19369,-12.54523,0.0241,339.193730531,-12.5452586911,RCF,3.0
ZTF18abzzcsi,1.0,south,62.88466783333333,-11.074976416666665,-9999.0,62.8859301903,-11.0716461228,SNe_Ia,4.0
ZTF18abzzcsi,2.0,south,62.88466783333333,-11.074976416666665,-9999.0,62.881513279,-11.0761304875,SNe_Ia,4.0
ZTF18abzzcsi,3.0,south,62.88466783333333,-11.074976416666665,-9999.0,62.8909169979,-11.0810807331,SNe_Ia,4.0
ZTF18abzzebd,1.0,north,106.80450862333332,64.59972851500001,-9999.0,106.804540631,64.59970026,SNe_Ia,3.0
ZTF18abzzebd,2.0,north,106.80450862333332,64.59972851500001,-9999.0,106.809480605,64.6006808333,SNe_Ia,3.0
ZTF18abzzebd,3.0,north,106.80450862333332,64.59972851500001,-9999.0,106.801866174,64.5969036134,SNe_Ia,3.0
ZTF18abzzror,1.0,north,119.08369367647062,30.759820941176468,-9999.0,119.08750454,30.7617431428,SNe_Ia,3.0
ZTF18abzzror,2.0,north,119.08369367647062,30.759820941176468,-9999.0,119.079594282,30.7528376975,SNe_Ia,3.0
ZTF18abzzror,3.0,north,119.08369367647062,30.759820941176468,-9999.0,119.094747952,30.7615025698,SNe_Ia,3.0
ZTF18acaacnx,1.0,south,115.17749299999998,8.1861598125,-9999.0,115.17443515,8.18692201304,SNe_Ia,5.0
ZTF18acabvgk,1.0,north,285.27971066,41.95717423999999,-9999.0,285.294393942,41.9554735582,SNe_Ia,4.0
ZTF18acabvgk,2.0,north,285.27971066,41.95717423999999,-9999.0,285.281980343,41.9635540737,SNe_Ia,4.0
ZTF18acaccgm,1.0,south,312.71718,-6.15495,-9999.0,312.715751642,-6.15577740216,RCF,3.0
ZTF18acaccgm,2.0,south,312.71718,-6.15495,-9999.0,312.716794939,-6.14788300529,RCF,3.0
ZTF18acaccgm,3.0,south,312.71718,-6.15495,-9999.0,312.730206225,-6.15818419376,RCF,3.0
ZTF18acadvzx,1.0,south,319.46091,-8.26057,-9999.0,319.459469518,-8.26675636735,RCF,3.0
ZTF18acadvzx,2.0,south,319.46091,-8.26057,-9999.0,319.458388665,-8.25757400649,RCF,3.0
ZTF18acadvzx,3.0,south,319.46091,-8.26057,-9999.0,319.453482425,-8.26687667334,RCF,3.0
ZTF18acaeesu,1.0,south,0.26032,2.95283,-9999.0,0.25962820277,2.95480268242,RCF,3.0
ZTF18acaeesu,2.0,south,0.26032,2.95283,-9999.0,0.256423479386,2.95503663402,RCF,3.0
ZTF18acaeesu,3.0,south,0.26032,2.95283,-9999.0,0.266670304346,2.95993432969,RCF,3.0
ZTF18acaeewk,1.0,south,349.47475,3.12642,-9999.0,349.474869989,3.12665298834,RCF,3.0
ZTF18acaekjn,1.0,south,30.09790092,9.3228329,-9999.0,30.0992243033,9.32260911634,SNe_Ia,4.0
ZTF18acaemwg,1.0,south,31.58138,8.06718,-9999.0,31.5793325216,8.07136729816,RCF,3.0
ZTF18acaemwg,2.0,south,31.58138,8.06718,-9999.0,31.5775979172,8.08332922106,RCF,3.0
ZTF18acaemwg,3.0,south,31.58138,8.06718,-9999.0,31.5801904539,8.07015114883,RCF,3.0
ZTF18acafeng,1.0,south,0.65727,2.3355900000000003,-9999.0,0.663959029683,2.33575073039,RCF,3.0
ZTF18acafeng,2.0,south,0.65727,2.3355900000000003,-9999.0,0.651091811984,2.33468723492,RCF,3.0
ZTF18acafeng,3.0,south,0.65727,2.3355900000000003,-9999.0,0.641493116541,2.3325828329,RCF,3.0
ZTF18acafgbb,1.0,south,355.57038005000015,-5.034916816666667,-9999.0,355.572314323,-5.03603113605,SNe_Ia,5.0
ZTF18acafgbb,2.0,south,355.57038005000015,-5.034916816666667,-9999.0,355.5665132,-5.03402898523,SNe_Ia,5.0
ZTF18acafgbb,3.0,south,355.57038005000015,-5.034916816666667,-9999.0,355.569393831,-5.02861730412,SNe_Ia,5.0
ZTF18acaftif,1.0,south,26.47963,20.9956,-9999.0,26.4776740958,20.9925647801,RCF,3.0
ZTF18acafzlc,1.0,south,131.06478327142855,23.54455242857143,-9999.0,131.05325948,23.5364297557,SNe_Ia,5.0
ZTF18acafzlc,2.0,south,131.06478327142855,23.54455242857143,-9999.0,131.053001766,23.5339570928,SNe_Ia,5.0
ZTF18acafzlc,3.0,south,131.06478327142855,23.54455242857143,-9999.0,131.059077388,23.5423087367,SNe_Ia,5.0
ZTF18acahbqb,1.0,south,192.9261826041096,24.07647159178082,-9999.0,192.928956887,24.0782865465,SNe_Ia,3.0
ZTF18acahbqb,2.0,south,192.9261826041096,24.07647159178082,-9999.0,192.929552745,24.0757871499,SNe_Ia,3.0
ZTF18acahbqb,3.0,south,192.9261826041096,24.07647159178082,-9999.0,192.928396764,24.0791523147,SNe_Ia,3.0
ZTF18acaibel,1.0,south,14.668593677777775,-8.125534977777779,-9999.0,14.6687856105,-8.12491757476,SNe_Ia,5.0
ZTF18acaimrb,1.0,south,317.27415,14.54106,0.048,317.274062439,14.5413712352,RCF,5.0
ZTF18acaimrb,2.0,south,317.27415,14.54106,0.048,317.275318311,14.5407890364,RCF,5.0
ZTF18acaiojm,1.0,south,345.04728164,25.945657659999995,-9999.0,345.047521804,25.9449901755,SNe_Ia,4.0
ZTF18acaiojm,2.0,south,345.04728164,25.945657659999995,-9999.0,345.049359707,25.9423445691,SNe_Ia,4.0
ZTF18acaiosp,1.0,south,354.3002438804877,25.03730750975609,-9999.0,354.291870321,25.0371442021,SNe_Ia,4.0
ZTF18acaiosp,2.0,south,354.3002438804877,25.03730750975609,-9999.0,354.304380286,25.0259099151,SNe_Ia,4.0
ZTF18acaiosp,3.0,south,354.3002438804877,25.03730750975609,-9999.0,354.294424331,25.0369379637,SNe_Ia,4.0
ZTF18acaiyhk,1.0,south,29.42341485,-10.7281470875,-9999.0,29.4260508983,-10.7299783239,SNe_Ia,4.0
ZTF18acaiyhk,2.0,south,29.42341485,-10.7281470875,-9999.0,29.4250936228,-10.7323966518,SNe_Ia,4.0
ZTF18acaiyhk,3.0,south,29.42341485,-10.7281470875,-9999.0,29.4172099249,-10.7280529285,SNe_Ia,4.0
ZTF18acajbvu,1.0,south,18.69152552857143,10.417687885714287,-9999.0,18.6904761538,10.4177185009,SNe_Ia,5.0
ZTF18acajvnu,1.0,south,23.50397103333333,10.226346555555557,-9999.0,23.5031361266,10.2244275356,SNe_Ia,5.0
ZTF18acajvnu,2.0,south,23.50397103333333,10.226346555555557,-9999.0,23.5065958033,10.2251313966,SNe_Ia,5.0
ZTF18acakjaf,1.0,south,36.9779759625,18.032770275,-9999.0,36.9780014085,18.0327728128,SNe_Ia,4.0
ZTF18acakjaf,2.0,south,36.9779759625,18.032770275,-9999.0,36.9776252713,18.0323707735,SNe_Ia,4.0
ZTF18acakmul,1.0,south,34.95332927777778,26.76789297222221,-9999.0,34.9521884334,26.7680839608,SNe_Ia,4.0
ZTF18acakour,1.0,south,24.849956742105263,29.40181111578947,-9999.0,24.8500085036,29.4019456127,SNe_Ia,4.0
ZTF18acalfiy,1.0,south,26.9593102,-23.48957140000001,-9999.0,26.9562787162,-23.4863574476,SNe_Ia,3.0
ZTF18acalfiy,2.0,south,26.9593102,-23.48957140000001,-9999.0,26.9658990959,-23.4931486774,SNe_Ia,3.0
ZTF18acalfiy,3.0,south,26.9593102,-23.48957140000001,-9999.0,26.9689434974,-23.4896374207,SNe_Ia,3.0
ZTF18acandwv,1.0,north,115.5021029375,59.69855493749999,-9999.0,115.502082838,59.6979840679,SNe_Ia,5.0
ZTF18acanqyr,1.0,south,73.95899985476187,-0.4494942476190476,-9999.0,73.9593884897,-0.448623542375,SNe_Ia,4.0
ZTF18acanqyr,2.0,south,73.95899985476187,-0.4494942476190476,-9999.0,73.9580757445,-0.448321368657,SNe_Ia,4.0
ZTF18acanrbn,1.0,south,72.65739377142856,-1.1504423714285714,-9999.0,72.655997522,-1.15194212726,SNe_Ia,4.0
ZTF18acanrbn,2.0,south,72.65739377142856,-1.1504423714285714,-9999.0,72.6512419535,-1.14496366721,SNe_Ia,4.0
ZTF18acanxaz,1.0,north,92.90202908333332,59.76331371666666,-9999.0,92.9081956567,59.7594431081,SNe_Ia,4.0
ZTF18acanxaz,2.0,north,92.90202908333332,59.76331371666666,-9999.0,92.897898869,59.7603647307,SNe_Ia,4.0
ZTF18acanxaz,3.0,north,92.90202908333332,59.76331371666666,-9999.0,92.9271500511,59.7600679584,SNe_Ia,4.0
ZTF18acaobob,1.0,north,152.20984495915494,54.24512772957746,-9999.0,152.291958333,54.2255277778,SNe_Ia,4.0
ZTF18acaobrj,1.0,north,146.21729984400002,52.04283894799999,-9999.0,146.210880854,52.0573909638,SNe_Ia,3.0
ZTF18acaobrj,2.0,north,146.21729984400002,52.04283894799999,-9999.0,146.201838375,52.0550947793,SNe_Ia,3.0
ZTF18acaobyn,1.0,north,167.5874248054348,75.38434845000002,-9999.0,167.582466475,75.3838683075,SNe_Ia,4.0
ZTF18acaobyn,2.0,north,167.5874248054348,75.38434845000002,-9999.0,167.594515399,75.384573091,SNe_Ia,4.0
ZTF18acaohsz,1.0,south,109.2870037551724,22.441889744827584,-9999.0,109.28470196,22.4348020748,SNe_Ia,4.0
ZTF18acaohsz,2.0,south,109.2870037551724,22.441889744827584,-9999.0,109.290479387,22.4421226032,SNe_Ia,4.0
ZTF18acaohsz,3.0,south,109.2870037551724,22.441889744827584,-9999.0,109.274036078,22.4403957573,SNe_Ia,4.0
ZTF18acaoobp,1.0,north,153.26879158111117,70.16059750555557,-9999.0,153.285200825,70.1474329373,SNe_Ia,3.0
ZTF18acaoobp,2.0,north,153.26879158111117,70.16059750555557,-9999.0,153.259758075,70.1630202427,SNe_Ia,3.0
ZTF18acaoobp,3.0,north,153.26879158111117,70.16059750555557,-9999.0,153.274762696,70.162497208,SNe_Ia,3.0
ZTF18acaoqag,1.0,north,122.98957493333334,30.50451862222221,-9999.0,122.989600019,30.5045453826,SNe_Ia,4.0
ZTF18acaoyty,1.0,south,134.6471415378378,27.92871987027026,-9999.0,134.645124294,27.9264480696,SNe_Ia,4.0
ZTF18acaoyty,2.0,south,134.6471415378378,27.92871987027026,-9999.0,134.643840725,27.9232275011,SNe_Ia,4.0
ZTF18acaoyty,3.0,south,134.6471415378378,27.92871987027026,-9999.0,134.646164547,27.9323942036,SNe_Ia,4.0
ZTF18acaozqo,1.0,north,170.2001433985507,63.24834482753625,-9999.0,170.196898442,63.2492346636,SNe_Ia,3.0
ZTF18acaozqo,2.0,north,170.2001433985507,63.24834482753625,-9999.0,170.196975914,63.2480470871,SNe_Ia,3.0
ZTF18acaozst,1.0,north,152.04763776947382,47.08928642631579,-9999.0,152.051271727,47.0908221994,SNe_Ia,3.0
ZTF18acaozst,2.0,north,152.04763776947382,47.08928642631579,-9999.0,152.0446508,47.0864116675,SNe_Ia,3.0
ZTF18acaozst,3.0,north,152.04763776947382,47.08928642631579,-9999.0,152.042341031,47.0907421024,SNe_Ia,3.0
ZTF18acapafh,1.0,north,149.11262562537308,54.07081140298508,-9999.0,149.08949751,54.078945314,SNe_Ia,4.0
ZTF18acapafh,2.0,north,149.11262562537308,54.07081140298508,-9999.0,149.138889423,54.0763632402,SNe_Ia,4.0
ZTF18acapafh,3.0,north,149.11262562537308,54.07081140298508,-9999.0,149.138893413,54.0734762078,SNe_Ia,4.0
ZTF18acapahf,1.0,north,151.80707076168224,65.58364328037382,-9999.0,151.813767646,65.5831298699,SNe_Ia,4.0
ZTF18acapahf,2.0,north,151.80707076168224,65.58364328037382,-9999.0,151.809125327,65.5799324925,SNe_Ia,4.0
ZTF18acarsme,1.0,south,339.56352325384614,29.73860150769231,-9999.0,339.563704863,29.7382231649,SNe_Ia,5.0
ZTF18acasecq,1.0,south,325.6428139125,15.2483772375,-9999.0,325.644264961,15.2472780541,SNe_Ia,4.0
ZTF18acasuxc,1.0,south,331.44376836153845,29.44865607692308,-9999.0,331.444622829,29.4492875433,SNe_Ia,4.0
ZTF18acasuxc,2.0,south,331.44376836153845,29.44865607692308,-9999.0,331.444829439,29.4475863103,SNe_Ia,4.0
ZTF18acasuxc,3.0,south,331.44376836153845,29.44865607692308,-9999.0,331.441981849,29.4494714168,SNe_Ia,4.0
ZTF18acatuvp,1.0,north,330.84835536,1.5675267,-9999.0,330.84711178,1.56909221392,SNe_Ia,4.0
ZTF18acatyya,1.0,south,334.44647782,16.244801022222227,-9999.0,334.447376331,16.2471928748,SNe_Ia,4.0
ZTF18acatyya,2.0,south,334.44647782,16.244801022222227,-9999.0,334.43806157,16.2418379658,SNe_Ia,4.0
ZTF18acatyya,3.0,south,334.44647782,16.244801022222227,-9999.0,334.45027487,16.2449382751,SNe_Ia,4.0
ZTF18acauwie,1.0,south,349.58792410909103,32.39426256818182,-9999.0,349.592525823,32.3919040694,SNe_Ia,4.0
ZTF18acauwie,2.0,south,349.58792410909103,32.39426256818182,-9999.0,349.585749278,32.3973900068,SNe_Ia,4.0
ZTF18acawoaf,1.0,south,258.46579211666665,18.604471077777774,-9999.0,258.465790509,18.6045749177,SNe_Ia,5.0
ZTF18acbbbts,1.0,north,165.21266341195656,51.58396546521737,-9999.0,165.210856472,51.5835523449,SNe_Ia,3.0
ZTF18acbciji,1.0,north,271.43652706170207,30.40539861702128,-9999.0,271.440075333,30.406941774,SNe_Ia,4.0
ZTF18acbciji,2.0,north,271.43652706170207,30.40539861702128,-9999.0,271.4387034,30.4026913267,SNe_Ia,4.0
ZTF18acbciji,3.0,north,271.43652706170207,30.40539861702128,-9999.0,271.43694397,30.4006776018,SNe_Ia,4.0
ZTF18acbudqz,1.0,south,11.35704476,-23.01321789,-9999.0,11.3564653041,-23.0124245909,SNe_Ia,5.0
ZTF18acbudwt,1.0,south,18.245813622222226,-5.281693955555556,-9999.0,18.2457921303,-5.28195890362,SNe_Ia,5.0
ZTF18acbuead,1.0,south,12.985639290909093,-4.281410572727274,-9999.0,12.9857025081,-4.2814049165,SNe_Ia,4.0
ZTF18acbuehl,1.0,south,24.928566889999995,-3.34348789,-9999.0,24.9290590405,-3.34263044548,SNe_Ia,5.0
ZTF18acbuehl,2.0,south,24.928566889999995,-3.34348789,-9999.0,24.9301937024,-3.34526586434,SNe_Ia,5.0
ZTF18acbufsy,1.0,south,29.661794120000003,3.795458155555553,-9999.0,29.6654589197,3.79418716584,SNe_Ia,3.0
ZTF18acbufsy,2.0,south,29.661794120000003,3.795458155555553,-9999.0,29.6684502348,3.80013152049,SNe_Ia,3.0
ZTF18acbufsy,3.0,south,29.661794120000003,3.795458155555553,-9999.0,29.665180926,3.79481625167,SNe_Ia,3.0
ZTF18acbugkg,1.0,south,26.85912,15.381429999999998,-9999.0,26.8588495799,15.3805341019,RCF,3.0
ZTF18acbuibx,1.0,south,33.84403067058824,18.73797873529412,-9999.0,33.8443801971,18.7378919394,SNe_Ia,5.0
ZTF18acbuvpb,1.0,south,11.75275698,0.9205614733333334,-9999.0,11.7535344634,0.921279658078,SNe_Ia,5.0
ZTF18acbuwud,1.0,south,19.096064292682925,14.494571017073172,-9999.0,19.0916290099,14.4859065798,SNe_Ia,3.0
ZTF18acbuwud,2.0,south,19.096064292682925,14.494571017073172,-9999.0,19.1090820012,14.4892476572,SNe_Ia,3.0
ZTF18acbuwud,3.0,south,19.096064292682925,14.494571017073172,-9999.0,19.0976815162,14.4923998524,SNe_Ia,3.0
ZTF18acbvbqe,1.0,south,34.28195691818181,11.069381890909087,-9999.0,34.2840247862,11.0700283277,SNe_Ia,3.0
ZTF18acbvbqe,2.0,south,34.28195691818181,11.069381890909087,-9999.0,34.279695686,11.0686793455,SNe_Ia,3.0
ZTF18acbvbqe,3.0,south,34.28195691818181,11.069381890909087,-9999.0,34.2841790447,11.0732941293,SNe_Ia,3.0
ZTF18acbvgdk,1.0,south,38.03127208387098,-4.015483112903225,-9999.0,38.0302149062,-4.01362841432,SNe_Ia,4.0
ZTF18acbvgdk,2.0,south,38.03127208387098,-4.015483112903225,-9999.0,38.0365101682,-4.02571280161,SNe_Ia,4.0
ZTF18acbvgdk,3.0,south,38.03127208387098,-4.015483112903225,-9999.0,38.0304743306,-4.0085436192,SNe_Ia,4.0
ZTF18acbvhzt,1.0,north,97.84870220999998,41.55867871,-9999.0,97.8487497078,41.5587938526,SNe_Ia,4.0
ZTF18acbvida,1.0,north,99.38107081875002,56.50298144374999,-9999.0,99.3810419969,56.5028816877,SNe_Ia,4.0
ZTF18acbvijf,1.0,north,102.38638568823526,66.18052184705884,-9999.0,102.386130668,66.1808312396,SNe_Ia,5.0
ZTF18acbvijf,2.0,north,102.38638568823526,66.18052184705884,-9999.0,102.382234556,66.1819577926,SNe_Ia,5.0
ZTF18acbvmhe,1.0,north,95.51228201666667,50.30238925,-9999.0,95.4946526328,50.2945548031,SNe_Ia,4.0
ZTF18acbvmhe,2.0,north,95.51228201666667,50.30238925,-9999.0,95.5076764344,50.292257811,SNe_Ia,4.0
ZTF18acbvmhe,3.0,north,95.51228201666667,50.30238925,-9999.0,95.4972204786,50.2934390726,SNe_Ia,4.0
ZTF18acbvqwq,1.0,south,41.55754615526315,10.948766034210527,-9999.0,41.5610569483,10.9469172842,SNe_Ia,3.0
ZTF18acbvqwq,2.0,south,41.55754615526315,10.948766034210527,-9999.0,41.545920324,10.9519490131,SNe_Ia,3.0
ZTF18acbvqwq,3.0,south,41.55754615526315,10.948766034210527,-9999.0,41.5560780904,10.9385919225,SNe_Ia,3.0
ZTF18acbvtjm,1.0,south,55.26962749999999,-3.0861152833333336,-9999.0,55.2696285237,-3.08603924932,SNe_Ia,5.0
ZTF18acbvtjm,2.0,south,55.26962749999999,-3.0861152833333336,-9999.0,55.267295681,-3.08663441881,SNe_Ia,5.0
ZTF18acbvugp,1.0,north,95.18206838695652,59.34262394782608,-9999.0,95.1822443858,59.3426529753,SNe_Ia,4.0
ZTF18acbvzta,1.0,north,120.433403919403,57.12335861044776,-9999.0,120.433413695,57.1233317412,SNe_Ia,4.0
ZTF18acbwabp,1.0,north,145.232011968,51.26559010800001,-9999.0,145.232941034,51.2663025987,SNe_Ia,5.0
ZTF18acbwafa,1.0,north,166.05753255322574,76.98280887419357,-9999.0,166.061275741,76.9859042751,SNe_Ia,3.0
ZTF18acbwafa,2.0,north,166.05753255322574,76.98280887419357,-9999.0,166.055894604,76.9789723619,SNe_Ia,3.0
ZTF18acbwafa,3.0,north,166.05753255322574,76.98280887419357,-9999.0,166.064671561,76.991911432,SNe_Ia,3.0
ZTF18acbwafg,1.0,north,143.27074573333334,74.61578970000002,-9999.0,143.236036473,74.6132877894,SNe_Ia,4.0
ZTF18acbwafg,2.0,north,143.27074573333334,74.61578970000002,-9999.0,143.247368655,74.6106311115,SNe_Ia,4.0
ZTF18acbwafg,3.0,north,143.27074573333334,74.61578970000002,-9999.0,143.310261275,74.6167180103,SNe_Ia,4.0
ZTF18acbwapi,1.0,north,159.61261465,38.40695264,-9999.0,159.612857435,38.4068275782,SNe_Ia,5.0
ZTF18acbwapi,2.0,north,159.61261465,38.40695264,-9999.0,159.614388356,38.4069602501,SNe_Ia,5.0
ZTF18acbwatp,1.0,north,174.05696805,38.06277831000001,-9999.0,174.056778021,38.0632065224,SNe_Ia,5.0
ZTF18acbwatp,2.0,north,174.05696805,38.06277831000001,-9999.0,174.059840215,38.0641667293,SNe_Ia,5.0
ZTF18acbwayo,1.0,north,178.3760026625,65.9706489875,-9999.0,178.35673153,65.9770822051,SNe_Ia,5.0
ZTF18acbwayo,2.0,north,178.3760026625,65.9706489875,-9999.0,178.360147068,65.9771891651,SNe_Ia,5.0
ZTF18acbwayo,3.0,north,178.3760026625,65.9706489875,-9999.0,178.379341899,65.9715562334,SNe_Ia,5.0
ZTF18acbwazi,1.0,north,185.23090432794118,70.5521662911765,-9999.0,185.229727044,70.555198342,SNe_Ia,4.0
ZTF18acbwazi,2.0,north,185.23090432794118,70.5521662911765,-9999.0,185.210671025,70.5617750245,SNe_Ia,4.0
ZTF18acbwazi,3.0,north,185.23090432794118,70.5521662911765,-9999.0,185.205842332,70.5523972939,SNe_Ia,4.0
ZTF18acbwazu,1.0,north,177.6135568506172,66.97999608765431,-9999.0,177.625891139,66.976831881,SNe_Ia,3.0
ZTF18acbwazu,2.0,north,177.6135568506172,66.97999608765431,-9999.0,177.602477314,66.9829229707,SNe_Ia,3.0
ZTF18acbwazu,3.0,north,177.6135568506172,66.97999608765431,-9999.0,177.60957413,66.9827146265,SNe_Ia,3.0
ZTF18acbwdym,1.0,north,123.0337491,37.87441032727272,-9999.0,123.034933809,37.8743428794,SNe_Ia,5.0
ZTF18acbweae,1.0,north,121.03851769166666,38.89690328055556,-9999.0,121.038374992,38.8946011315,SNe_Ia,3.0
ZTF18acbweae,2.0,north,121.03851769166666,38.89690328055556,-9999.0,121.046217666,38.888267769,SNe_Ia,3.0
ZTF18acbweae,3.0,north,121.03851769166666,38.89690328055556,-9999.0,121.039654052,38.8953346284,SNe_Ia,3.0
ZTF18acbwele,1.0,north,181.37436082,67.04899572000001,-9999.0,181.373631535,67.0482817306,SNe_Ia,5.0
ZTF18acbwemk,1.0,north,146.11237876727267,72.10962728181819,-9999.0,146.118463065,72.11482725,SNe_Ia,4.0
ZTF18acbwemk,2.0,north,146.11237876727267,72.10962728181819,-9999.0,146.106205904,72.0954043249,SNe_Ia,4.0
ZTF18acbwemk,3.0,north,146.11237876727267,72.10962728181819,-9999.0,146.108193982,72.1066818036,SNe_Ia,4.0
ZTF18acbwenp,1.0,north,151.95451,39.73835,0.0808,151.95479953,39.7381845007,RCF,3.0
ZTF18acbwfim,1.0,north,142.24532597619046,57.01040475714284,-9999.0,142.245596585,57.0101568551,SNe_Ia,5.0
ZTF18acbwfvt,1.0,north,153.50340088,47.32594755,-9999.0,153.503402203,47.3257198113,SNe_Ia,4.0
ZTF18acbwfzf,1.0,north,202.9958229,70.59478377999999,-9999.0,202.996646685,70.5945993568,SNe_Ia,4.0
ZTF18acbwgcd,1.0,north,177.83171406470592,44.161621200000006,-9999.0,177.830682997,44.1615291287,SNe_Ia,5.0
ZTF18acbwgcu,1.0,north,171.66256039565215,39.995347443478266,-9999.0,171.66289221,39.9957853591,SNe_Ia,4.0
ZTF18acbwgdy,1.0,north,164.80104752857142,38.2059955142857,-9999.0,164.801724807,38.2047860248,SNe_Ia,4.0
ZTF18acbwgeg,1.0,north,170.38046160434783,41.05657623478261,-9999.0,170.381116269,41.0569448514,SNe_Ia,5.0
ZTF18acbwgej,1.0,north,170.99648969999996,41.59810783181819,-9999.0,170.996452903,41.5980633804,SNe_Ia,3.0
ZTF18acbwgfe,1.0,north,167.43995049999995,37.8862940875,-9999.0,167.440044271,37.88632758,SNe_Ia,4.0
ZTF18acbwgfw,1.0,north,176.07865173333334,31.996278155555558,-9999.0,176.078651714,31.9962747875,SNe_Ia,5.0
ZTF18acbwghc,1.0,south,169.48483000000002,27.591040000000003,0.08,169.485594247,27.591372612,RCF,4.0
ZTF18acbwgin,1.0,north,162.2241854636364,33.1118035,-9999.0,162.223538165,33.1126641248,SNe_Ia,5.0
ZTF18acbwgli,1.0,north,200.27483469,66.23576053000002,-9999.0,200.274303716,66.2353565074,SNe_Ia,4.0
ZTF18acbwlli,1.0,north,284.6222711000001,43.97165475714286,-9999.0,284.61924779,43.9710913193,SNe_Ia,5.0
ZTF18acbwnes,1.0,north,292.25571973333336,69.83619110000001,-9999.0,292.256184818,69.8353624999,SNe_Ia,5.0
ZTF18acbwnes,2.0,north,292.25571973333336,69.83619110000001,-9999.0,292.276821637,69.8409154083,SNe_Ia,5.0
ZTF18acbwnes,3.0,north,292.25571973333336,69.83619110000001,-9999.0,292.253129459,69.8308259258,SNe_Ia,5.0
ZTF18acbwomm,1.0,north,282.56251356666667,59.74043153333334,-9999.0,282.562427875,59.7403974455,SNe_Ia,5.0
ZTF18acbwoym,1.0,north,298.35909188333335,65.40221635,-9999.0,298.359476951,65.402735352,SNe_Ia,5.0
ZTF18acbwoym,2.0,north,298.35909188333335,65.40221635,-9999.0,298.357431264,65.4021877352,SNe_Ia,5.0
ZTF18acbwpak,1.0,south,329.79175110000006,10.31641646,-9999.0,329.791654065,10.3166053937,SNe_Ia,4.0
ZTF18acbwpis,1.0,south,328.1435274000001,13.038686066666667,-9999.0,328.143127461,13.0386476035,SNe_Ia,5.0
ZTF18acbwpis,2.0,south,328.1435274000001,13.038686066666667,-9999.0,328.137711707,13.0474879522,SNe_Ia,5.0
ZTF18acbwpmr,1.0,south,336.19091992000006,33.561297960000005,-9999.0,336.190922269,33.5606734133,SNe_Ia,5.0
ZTF18acbwpmr,2.0,south,336.19091992000006,33.561297960000005,-9999.0,336.18780527,33.565405649,SNe_Ia,5.0
ZTF18acbwpoc,1.0,south,337.33384995,30.3615045625,-9999.0,337.33374148,30.3613747246,SNe_Ia,4.0
ZTF18acbwpsb,1.0,south,335.1439206571428,31.649444428571428,-9999.0,335.144040854,31.6494175124,SNe_Ia,4.0
ZTF18acbwqbd,1.0,south,335.67645088214294,29.693264732142854,-9999.0,335.673708333,29.6953611111,SNe_Ia,4.0
ZTF18acbwuah,1.0,south,324.77463404,19.6174724,-9999.0,324.774734837,19.6193224175,SNe_Ia,5.0
ZTF18acbwubg,1.0,south,328.83539288,21.58727036,-9999.0,328.834764968,21.5889784568,SNe_Ia,5.0
ZTF18acbwubg,2.0,south,328.83539288,21.58727036,-9999.0,328.834288517,21.5858715116,SNe_Ia,5.0
ZTF18acbwwlc,1.0,south,344.16637972,28.39230676,-9999.0,344.165861131,28.3924769251,SNe_Ia,5.0
ZTF18acbwwuw,1.0,south,341.4195943,24.46287896666667,-9999.0,341.420243303,24.462953921,SNe_Ia,5.0
